"","V1","V2","V3"
"150","https://m.elmostrador.cl/noticias/pais/2019/06/27/el-control-de-danos-del-gerente-nova-austral-tras-la-lapidaria-denuncia-de-manipulacion-da-datos/","Sernapesca","27-6-2019"
"151","https://m.elmostrador.cl/dia/2019/06/27/exconcejala-cunada-de-diputada-camila-flores-es-condenada-por-estafa-al-fisco/","Camila Flores","27-6-2019"
"152","https://m.elmostrador.cl/dia/2019/06/27/exconcejala-cunada-de-diputada-camila-flores-es-condenada-por-estafa-al-fisco/","diputada","27-6-2019"
"153","https://m.elmostrador.cl/dia/2019/06/27/exconcejala-cunada-de-diputada-camila-flores-es-condenada-por-estafa-al-fisco/","estafa","27-6-2019"
"154","https://m.elmostrador.cl/dia/2019/06/27/exconcejala-cunada-de-diputada-camila-flores-es-condenada-por-estafa-al-fisco/","Fisco","27-6-2019"
"155","https://m.elmostrador.cl/noticias/deportes/2019/06/27/dt-de-colombia-le-traspasa-toda-la-presion-a-chile-son-los-campeones-y-favoritos/","Chile","27-6-2019"
"156","https://m.elmostrador.cl/noticias/deportes/2019/06/27/dt-de-colombia-le-traspasa-toda-la-presion-a-chile-son-los-campeones-y-favoritos/","Colombia","27-6-2019"
"157","https://m.elmostrador.cl/noticias/deportes/2019/06/27/dt-de-colombia-le-traspasa-toda-la-presion-a-chile-son-los-campeones-y-favoritos/","Copa América","27-6-2019"
"158","https://m.elmostrador.cl/noticias/deportes/2019/06/27/dt-de-colombia-le-traspasa-toda-la-presion-a-chile-son-los-campeones-y-favoritos/","favoritismo","27-6-2019"
"159","https://m.elmostrador.cl/noticias/pais/2019/06/27/universidades-estatales-cuestionan-fallo-que-declaro-nula-la-reeleccion-de-zolezzi-en-la-usach-vulneran-la-autonomia/","Juan Manuel Zolezzi","27-6-2019"
"160","https://m.elmostrador.cl/noticias/pais/2019/06/27/universidades-estatales-cuestionan-fallo-que-declaro-nula-la-reeleccion-de-zolezzi-en-la-usach-vulneran-la-autonomia/","Universidades","27-6-2019"
"161","https://m.elmostrador.cl/noticias/pais/2019/06/27/universidades-estatales-cuestionan-fallo-que-declaro-nula-la-reeleccion-de-zolezzi-en-la-usach-vulneran-la-autonomia/","Usach","27-6-2019"
"162","https://m.elmostrador.cl/dia/2019/06/27/chuquicamata-trabajadores-aprueban-la-oferta-de-codelco-y-ponen-fin-a-huelga-que-duro-mas-de-lo-presupuestado-por-el-gobierno/","Chuquicamata","27-6-2019"
"163","https://m.elmostrador.cl/dia/2019/06/27/chuquicamata-trabajadores-aprueban-la-oferta-de-codelco-y-ponen-fin-a-huelga-que-duro-mas-de-lo-presupuestado-por-el-gobierno/","Codelco","27-6-2019"
"164","https://m.elmostrador.cl/dia/2019/06/27/chuquicamata-trabajadores-aprueban-la-oferta-de-codelco-y-ponen-fin-a-huelga-que-duro-mas-de-lo-presupuestado-por-el-gobierno/","Huelga","27-6-2019"
"165","https://m.elmostrador.cl/dia/2019/06/27/chuquicamata-trabajadores-aprueban-la-oferta-de-codelco-y-ponen-fin-a-huelga-que-duro-mas-de-lo-presupuestado-por-el-gobierno/","Minería","27-6-2019"
"166","https://m.elmostrador.cl/dia/2019/06/27/chuquicamata-trabajadores-aprueban-la-oferta-de-codelco-y-ponen-fin-a-huelga-que-duro-mas-de-lo-presupuestado-por-el-gobierno/","Trabajadores","27-6-2019"
"167","https://m.elmostrador.cl/dia/2019/06/27/ministra-pla-en-picada-contra-la-justicia-tras-nuevo-caso-de-femicidio-las-explicaciones-llegan-tarde/","chimbarongo","27-6-2019"
"168","https://m.elmostrador.cl/dia/2019/06/27/ministra-pla-en-picada-contra-la-justicia-tras-nuevo-caso-de-femicidio-las-explicaciones-llegan-tarde/","Femicidio","27-6-2019"
"169","https://m.elmostrador.cl/dia/2019/06/27/ministra-pla-en-picada-contra-la-justicia-tras-nuevo-caso-de-femicidio-las-explicaciones-llegan-tarde/","instituciones","27-6-2019"
"170","https://m.elmostrador.cl/dia/2019/06/27/ministra-pla-en-picada-contra-la-justicia-tras-nuevo-caso-de-femicidio-las-explicaciones-llegan-tarde/","Isabel Pla","27-6-2019"
"171","https://m.elmostrador.cl/dia/2019/06/27/un-jefe-complicado-bolsonaro-busca-su-cuarto-secretario-de-prensa-en-seis-meses/","Bolsonaro","27-6-2019"
"172","https://m.elmostrador.cl/dia/2019/06/27/un-jefe-complicado-bolsonaro-busca-su-cuarto-secretario-de-prensa-en-seis-meses/","Brasil","27-6-2019"
"173","https://m.elmostrador.cl/dia/2019/06/27/un-jefe-complicado-bolsonaro-busca-su-cuarto-secretario-de-prensa-en-seis-meses/","Comunicaciones","27-6-2019"
"174","https://m.elmostrador.cl/dia/2019/06/27/un-jefe-complicado-bolsonaro-busca-su-cuarto-secretario-de-prensa-en-seis-meses/","Prensa","27-6-2019"
"175","https://m.elmostrador.cl/cultura/2019/06/27/lanzan-primer-encuentro-de-artes-escenicas-indigenas-en-la-region-metropolitana/","Encuentro de Artes Escénicas Indígenas","27-6-2019"
"176","https://m.elmostrador.cl/dia/2019/06/27/tc-rechaza-requerimiento-de-inconstitucionalidad-presentado-por-senadores-contra-aprobacion-del-tpp-11/","Senadores","27-6-2019"
"177","https://m.elmostrador.cl/dia/2019/06/27/tc-rechaza-requerimiento-de-inconstitucionalidad-presentado-por-senadores-contra-aprobacion-del-tpp-11/","TC","27-6-2019"
"178","https://m.elmostrador.cl/dia/2019/06/27/tc-rechaza-requerimiento-de-inconstitucionalidad-presentado-por-senadores-contra-aprobacion-del-tpp-11/","TPP-11","27-6-2019"
"179","https://m.elmostrador.cl/noticias/pais/2019/06/27/profesores-esperan-expectantes-el-resultado-de-la-segunda-reunion-con-la-ministra-cubillos/","Mineduc","27-6-2019"
"180","https://m.elmostrador.cl/noticias/pais/2019/06/27/profesores-esperan-expectantes-el-resultado-de-la-segunda-reunion-con-la-ministra-cubillos/","ministra Cubillos","27-6-2019"
"181","https://m.elmostrador.cl/noticias/pais/2019/06/27/profesores-esperan-expectantes-el-resultado-de-la-segunda-reunion-con-la-ministra-cubillos/","Paro","27-6-2019"
"182","https://m.elmostrador.cl/noticias/pais/2019/06/27/profesores-esperan-expectantes-el-resultado-de-la-segunda-reunion-con-la-ministra-cubillos/","Profesores","27-6-2019"
"183","https://m.elmostrador.cl/dia/2019/06/27/oscar-landerretche-reitera-su-deseo-presidencial-y-diagnostica-al-ps-la-enfermedad-es-el-clientelismo/","Oscar Landerretche","27-6-2019"
"184","https://m.elmostrador.cl/dia/2019/06/27/oscar-landerretche-reitera-su-deseo-presidencial-y-diagnostica-al-ps-la-enfermedad-es-el-clientelismo/","PS","27-6-2019"
"185","https://m.elmostrador.cl/dia/2019/06/27/historico-museo-de-la-educacion-gabriela-mistral-firma-convenio-con-museo-de-historia-natural-de-francia/","acuerdo","27-6-2019"
"186","https://m.elmostrador.cl/dia/2019/06/27/historico-museo-de-la-educacion-gabriela-mistral-firma-convenio-con-museo-de-historia-natural-de-francia/","Francia","27-6-2019"
"187","https://m.elmostrador.cl/dia/2019/06/27/historico-museo-de-la-educacion-gabriela-mistral-firma-convenio-con-museo-de-historia-natural-de-francia/","Gabriela Mistral","27-6-2019"
"188","https://m.elmostrador.cl/dia/2019/06/27/historico-museo-de-la-educacion-gabriela-mistral-firma-convenio-con-museo-de-historia-natural-de-francia/","Historia Natural","27-6-2019"
"189","https://m.elmostrador.cl/dia/2019/06/27/historico-museo-de-la-educacion-gabriela-mistral-firma-convenio-con-museo-de-historia-natural-de-francia/","Museo","27-6-2019"
"190","https://m.elmostrador.cl/dia/2019/06/27/nueva-division-interna-en-chile-vamos-tras-nombramiento-del-nuevo-director-de-la-conadi/","Chile Vamos","27-6-2019"
"191","https://m.elmostrador.cl/dia/2019/06/27/nueva-division-interna-en-chile-vamos-tras-nombramiento-del-nuevo-director-de-la-conadi/","Conadi","27-6-2019"
"192","https://m.elmostrador.cl/dia/2019/06/27/nueva-division-interna-en-chile-vamos-tras-nombramiento-del-nuevo-director-de-la-conadi/","Evópili","27-6-2019"
"193","https://m.elmostrador.cl/dia/2019/06/27/nueva-division-interna-en-chile-vamos-tras-nombramiento-del-nuevo-director-de-la-conadi/","RN","27-6-2019"
"194","https://m.elmostrador.cl/noticias/pais/2019/06/27/ministra-cubillos-ordeno-descontar-los-dias-de-paro-a-los-profesores-dependientes-de-los-servicios-locales-de-educacion/","Colegio de Profesores","27-6-2019"
"195","https://m.elmostrador.cl/noticias/pais/2019/06/27/ministra-cubillos-ordeno-descontar-los-dias-de-paro-a-los-profesores-dependientes-de-los-servicios-locales-de-educacion/","Mineduc","27-6-2019"
"196","https://m.elmostrador.cl/noticias/pais/2019/06/27/ministra-cubillos-ordeno-descontar-los-dias-de-paro-a-los-profesores-dependientes-de-los-servicios-locales-de-educacion/","Paro","27-6-2019"
"197","https://m.elmostrador.cl/noticias/pais/2019/06/27/ministra-cubillos-ordeno-descontar-los-dias-de-paro-a-los-profesores-dependientes-de-los-servicios-locales-de-educacion/","Paro de Profesores","27-6-2019"
"198","https://m.elmostrador.cl/noticias/pais/2019/06/27/ministra-cubillos-ordeno-descontar-los-dias-de-paro-a-los-profesores-dependientes-de-los-servicios-locales-de-educacion/","Servicios Locales de Educación","27-6-2019"
"199","https://m.elmostrador.cl/dia/2019/06/27/crimen-de-fernanda-maciel-por-homicidio-calificado-aborto-e-inhumacion-ilegal-felipe-rojas-queda-en-prision-preventiva/","Asesinato","27-6-2019"
"200","https://m.elmostrador.cl/dia/2019/06/27/crimen-de-fernanda-maciel-por-homicidio-calificado-aborto-e-inhumacion-ilegal-felipe-rojas-queda-en-prision-preventiva/","Felipe Rojas","27-6-2019"
"201","https://m.elmostrador.cl/dia/2019/06/27/crimen-de-fernanda-maciel-por-homicidio-calificado-aborto-e-inhumacion-ilegal-felipe-rojas-queda-en-prision-preventiva/","Fernanda Maciel","27-6-2019"
"202","https://m.elmostrador.cl/dia/2019/06/27/crimen-de-fernanda-maciel-por-homicidio-calificado-aborto-e-inhumacion-ilegal-felipe-rojas-queda-en-prision-preventiva/","formalización","27-6-2019"
"203","https://m.elmostrador.cl/dia/2019/06/27/crimen-de-fernanda-maciel-por-homicidio-calificado-aborto-e-inhumacion-ilegal-felipe-rojas-queda-en-prision-preventiva/","Prisión Preventiva","27-6-2019"
"204","https://m.elmostrador.cl/dia/2019/06/27/drastica-medida-comite-olimpico-decide-desafiliar-a-la-federacion-ciclista-de-chile-tras-nuevo-caso-de-dopaje/","Coch","27-6-2019"
"205","https://m.elmostrador.cl/dia/2019/06/27/drastica-medida-comite-olimpico-decide-desafiliar-a-la-federacion-ciclista-de-chile-tras-nuevo-caso-de-dopaje/","Comité Olímpico de Chile","27-6-2019"
"206","https://m.elmostrador.cl/dia/2019/06/27/drastica-medida-comite-olimpico-decide-desafiliar-a-la-federacion-ciclista-de-chile-tras-nuevo-caso-de-dopaje/","desafiliar","27-6-2019"
"207","https://m.elmostrador.cl/dia/2019/06/27/drastica-medida-comite-olimpico-decide-desafiliar-a-la-federacion-ciclista-de-chile-tras-nuevo-caso-de-dopaje/","Dopaje","27-6-2019"
"208","https://m.elmostrador.cl/dia/2019/06/27/drastica-medida-comite-olimpico-decide-desafiliar-a-la-federacion-ciclista-de-chile-tras-nuevo-caso-de-dopaje/","Federación Ciclista de Chile","27-6-2019"
"209","https://m.elmostrador.cl/noticias/pais/2019/06/27/rd-cierra-posibilidad-a-un-entendimiento-con-la-dc-para-las-municipales-2020-no-pactaremos-con-quienes-rompen-los-acuerdos/","catalina perez","27-6-2019"
"210","https://m.elmostrador.cl/noticias/pais/2019/06/27/rd-cierra-posibilidad-a-un-entendimiento-con-la-dc-para-las-municipales-2020-no-pactaremos-con-quienes-rompen-los-acuerdos/","DC","27-6-2019"
"211","https://m.elmostrador.cl/noticias/pais/2019/06/27/rd-cierra-posibilidad-a-un-entendimiento-con-la-dc-para-las-municipales-2020-no-pactaremos-con-quienes-rompen-los-acuerdos/","Frente Amplio","27-6-2019"
"212","https://m.elmostrador.cl/noticias/pais/2019/06/27/rd-cierra-posibilidad-a-un-entendimiento-con-la-dc-para-las-municipales-2020-no-pactaremos-con-quienes-rompen-los-acuerdos/","Municipales","27-6-2019"
"213","https://m.elmostrador.cl/noticias/pais/2019/06/27/rd-cierra-posibilidad-a-un-entendimiento-con-la-dc-para-las-municipales-2020-no-pactaremos-con-quienes-rompen-los-acuerdos/","RD","27-6-2019"
"214","https://m.elmostrador.cl/noticias/pais/2019/06/27/son-alucinaciones-gobierno-responde-a-acusaciones-de-ministro-venezolano-que-llamo-ridiculo-a-pinera/","Golpe de Estado","27-6-2019"
"215","https://m.elmostrador.cl/noticias/pais/2019/06/27/son-alucinaciones-gobierno-responde-a-acusaciones-de-ministro-venezolano-que-llamo-ridiculo-a-pinera/","Jorge Rodriguéz","27-6-2019"
"216","https://m.elmostrador.cl/noticias/pais/2019/06/27/son-alucinaciones-gobierno-responde-a-acusaciones-de-ministro-venezolano-que-llamo-ridiculo-a-pinera/","Ministro","27-6-2019"
"217","https://m.elmostrador.cl/noticias/pais/2019/06/27/son-alucinaciones-gobierno-responde-a-acusaciones-de-ministro-venezolano-que-llamo-ridiculo-a-pinera/","Nicolás Maduro","27-6-2019"
"218","https://m.elmostrador.cl/noticias/pais/2019/06/27/son-alucinaciones-gobierno-responde-a-acusaciones-de-ministro-venezolano-que-llamo-ridiculo-a-pinera/","ridículo","27-6-2019"
"219","https://m.elmostrador.cl/noticias/pais/2019/06/27/son-alucinaciones-gobierno-responde-a-acusaciones-de-ministro-venezolano-que-llamo-ridiculo-a-pinera/","Sebastián Piñera","27-6-2019"
"220","https://m.elmostrador.cl/noticias/pais/2019/06/27/son-alucinaciones-gobierno-responde-a-acusaciones-de-ministro-venezolano-que-llamo-ridiculo-a-pinera/","Teodoro Ribera","27-6-2019"
"221","https://m.elmostrador.cl/noticias/pais/2019/06/27/son-alucinaciones-gobierno-responde-a-acusaciones-de-ministro-venezolano-que-llamo-ridiculo-a-pinera/","Venezuela","27-6-2019"
"222","https://m.elmostrador.cl/dia/2019/06/27/nueva-ley-obliga-a-reino-unido-a-reducir-a-cero-gases-contaminantes/","gases contaminantes","27-6-2019"
"223","https://m.elmostrador.cl/dia/2019/06/27/nueva-ley-obliga-a-reino-unido-a-reducir-a-cero-gases-contaminantes/","Reino Unido","27-6-2019"
"224","https://m.elmostrador.cl/noticias/pais/2019/06/27/celebran-las-jjcc-corte-de-apelaciones-declara-admisible-recurso-de-proteccion-contra-consulta-por-toques-de-queda-en-la-florida/","Corte de Apelaciones","27-6-2019"
"225","https://m.elmostrador.cl/noticias/pais/2019/06/27/celebran-las-jjcc-corte-de-apelaciones-declara-admisible-recurso-de-proteccion-contra-consulta-por-toques-de-queda-en-la-florida/","Juventudes Comunistas","27-6-2019"
"226","https://m.elmostrador.cl/noticias/pais/2019/06/27/celebran-las-jjcc-corte-de-apelaciones-declara-admisible-recurso-de-proteccion-contra-consulta-por-toques-de-queda-en-la-florida/","Toque de Queda","27-6-2019"
"227","https://m.elmostrador.cl/dia/2019/06/27/diputado-flores-emplaza-al-alcalde-de-valdivia-para-que-salve-los-humedales-de-la-ciudad/","humedales","27-6-2019"
"228","https://m.elmostrador.cl/dia/2019/06/27/diputado-flores-emplaza-al-alcalde-de-valdivia-para-que-salve-los-humedales-de-la-ciudad/","ivan flores","27-6-2019"
"229","https://m.elmostrador.cl/dia/2019/06/27/diputado-flores-emplaza-al-alcalde-de-valdivia-para-que-salve-los-humedales-de-la-ciudad/","Valdivia","27-6-2019"
"230","https://m.elmostrador.cl/noticias/pais/2019/06/27/comandante-en-jefe-del-ejercito-declino-referirse-a-situacion-del-general-r-oviedo-no-puedo-hablar/","Ejército","27-6-2019"
"231","https://m.elmostrador.cl/noticias/pais/2019/06/27/comandante-en-jefe-del-ejercito-declino-referirse-a-situacion-del-general-r-oviedo-no-puedo-hablar/","General Oviedo","27-6-2019"
"232","https://m.elmostrador.cl/noticias/pais/2019/06/27/comandante-en-jefe-del-ejercito-declino-referirse-a-situacion-del-general-r-oviedo-no-puedo-hablar/","Ricardo Martínez","27-6-2019"
"233","https://m.elmostrador.cl/noticias/pais/2019/06/27/comandante-en-jefe-del-ejercito-declino-referirse-a-situacion-del-general-r-oviedo-no-puedo-hablar/","Romy Rutherford","27-6-2019"
"234","https://m.elmostrador.cl/cultura/2019/06/27/que-es-un-eclipse-y-cuantos-tipos-distintos-hay/","Ciencia","27-6-2019"
"235","https://m.elmostrador.cl/cultura/2019/06/27/que-es-un-eclipse-y-cuantos-tipos-distintos-hay/","Eclipse","27-6-2019"
"236","https://m.elmostrador.cl/noticias/pais/2019/06/27/quintero-municipalidad-reporta-altos-niveles-de-dioxido-de-azufre-en-complejo-industrial-de-ventanas/","Contaminación","27-6-2019"
"237","https://m.elmostrador.cl/noticias/pais/2019/06/27/quintero-municipalidad-reporta-altos-niveles-de-dioxido-de-azufre-en-complejo-industrial-de-ventanas/","Quintero","27-6-2019"
"238","https://m.elmostrador.cl/noticias/pais/2019/06/27/quintero-municipalidad-reporta-altos-niveles-de-dioxido-de-azufre-en-complejo-industrial-de-ventanas/","Ventanas","27-6-2019"
"239","https://m.elmostrador.cl/dia/2019/06/27/debate-democrata-en-estados-unidos-como-el-espanol-se-colo-en-la-carrera-para-llegar-a-la-casa-blanca/","Casa Blanca","27-6-2019"
"240","https://m.elmostrador.cl/dia/2019/06/27/debate-democrata-en-estados-unidos-como-el-espanol-se-colo-en-la-carrera-para-llegar-a-la-casa-blanca/","debate demócrata","27-6-2019"
"241","https://m.elmostrador.cl/dia/2019/06/27/debate-democrata-en-estados-unidos-como-el-espanol-se-colo-en-la-carrera-para-llegar-a-la-casa-blanca/","Español","27-6-2019"
"242","https://m.elmostrador.cl/dia/2019/06/27/debate-democrata-en-estados-unidos-como-el-espanol-se-colo-en-la-carrera-para-llegar-a-la-casa-blanca/","Estados Unidos","27-6-2019"
"243","https://m.elmostrador.cl/noticias/pais/2019/06/27/abbott-se-defiende-ante-criticas-por-investigacion-de-crimen-de-fernanda-maciel-en-ningun-momento-el-ministerio-publico-dejo-de-investigar/","Conchalí","27-6-2019"
"244","https://m.elmostrador.cl/noticias/pais/2019/06/27/abbott-se-defiende-ante-criticas-por-investigacion-de-crimen-de-fernanda-maciel-en-ningun-momento-el-ministerio-publico-dejo-de-investigar/","Fernanda Maciel","27-6-2019"
"245","https://m.elmostrador.cl/noticias/pais/2019/06/27/abbott-se-defiende-ante-criticas-por-investigacion-de-crimen-de-fernanda-maciel-en-ningun-momento-el-ministerio-publico-dejo-de-investigar/","Jorge Abbott","27-6-2019"
"246","https://m.elmostrador.cl/noticias/pais/2019/06/27/abbott-se-defiende-ante-criticas-por-investigacion-de-crimen-de-fernanda-maciel-en-ningun-momento-el-ministerio-publico-dejo-de-investigar/","Ministerio Público","27-6-2019"
"247","https://m.elmostrador.cl/noticias/multimedia/2019/06/27/estudiantes-secundarios-se-concentran-en-baquedano-para-protestar-contra-aula-segura/","Aula Segura","27-6-2019"
"248","https://m.elmostrador.cl/noticias/multimedia/2019/06/27/estudiantes-secundarios-se-concentran-en-baquedano-para-protestar-contra-aula-segura/","Estudiantes secundarios","27-6-2019"
"249","https://m.elmostrador.cl/noticias/multimedia/2019/06/27/estudiantes-secundarios-se-concentran-en-baquedano-para-protestar-contra-aula-segura/","manifestación","27-6-2019"
"250","https://m.elmostrador.cl/noticias/multimedia/2019/06/27/estudiantes-secundarios-se-concentran-en-baquedano-para-protestar-contra-aula-segura/","Santiago","27-6-2019"
"251","https://m.elmostrador.cl/dia/2019/06/27/drama-de-venezolanos-en-chacalluta-llega-a-las-portadas-de-la-prensa-internacional/","ABC","27-6-2019"
"252","https://m.elmostrador.cl/dia/2019/06/27/drama-de-venezolanos-en-chacalluta-llega-a-las-portadas-de-la-prensa-internacional/","CNN","27-6-2019"
"253","https://m.elmostrador.cl/dia/2019/06/27/drama-de-venezolanos-en-chacalluta-llega-a-las-portadas-de-la-prensa-internacional/","El Mundo","27-6-2019"
"254","https://m.elmostrador.cl/dia/2019/06/27/drama-de-venezolanos-en-chacalluta-llega-a-las-portadas-de-la-prensa-internacional/","el nacional","27-6-2019"
"255","https://m.elmostrador.cl/dia/2019/06/27/drama-de-venezolanos-en-chacalluta-llega-a-las-portadas-de-la-prensa-internacional/","venezolanos en Chacalluta","27-6-2019"
"256","https://m.elmostrador.cl/dia/2019/06/27/anfp-y-ministerio-del-deporte-muestran-interes-por-albergar-copa-mundial-femenina-de-2027/","ANFP","27-6-2019"
